2004-05-19,9.6115,9.7484,9.6192,9.805,9.8543,9.5795,9.716,9.5871,9.7724,9.791
2004-05-20,9.6088,9.6517,9.6781,9.7037,9.859,9.5768,9.6195,9.6458,9.6714,9.7956
2004-05-21,9.6662,9.7286,9.7093,9.7687,9.8986,9.634,9.6962,9.677,9.7361,9.8349
2004-05-24,9.6961,9.7791,9.7498,9.7966,9.9155,9.6638,9.7465,9.7173,9.7639,9.8515
2004-05-25,9.7103,9.7322,9.8945,9.9129,10.0752,9.678,9.6997,9.8615,9.8799,10.0102
2004-05-26,9.8599,9.8793,9.9413,9.9524,10.0938,9.827,9.8464,9.9082,9.9193,10.0272
2004-05-27,9.9461,9.9932,10.0134,10.0371,10.1523,9.9129,9.9599,9.9801,10.0037,10.0842
2004-05-28,9.9757,10.0178,10.0318,10.0409,10.147,9.9425,9.9844,9.9984,10.0074,10.0788
2004-06-01,9.9272,9.9979,10.0021,10.0297,10.1518,9.8941,9.9646,9.9688,9.9962,10.0835
2004-06-02,9.9789,10.0455,10.045,10.0786,10.1893,9.9457,10.0121,10.0115,10.045,10.1175
2004-06-03,9.9458,10.0141,9.9629,10.0463,10.1139,9.9127,9.9808,9.9297,10.0129,10.0424
2004-06-04,10.0016,10.0522,10.0303,10.0968,10.1672,9.9682,10.0187,9.9969,10.0632,10.0952
2004-06-07,10.0691,10.0836,10.1753,10.1876,10.3299,10.0355,10.05,10.1414,10.1537,10.2563
2004-06-08,10.1193,10.1494,10.1722,10.1849,10.3467,10.0856,10.1156,10.1383,10.151,10.2721
2004-06-09,10.0701,10.1439,10.0818,10.1693,10.2492,10.0366,10.1101,10.0482,10.1355,10.1746
2004-06-10,10.0762,10.1074,10.12,10.1332,10.2963,10.0426,10.0738,10.0863,10.0994,10.2208
2004-06-14,9.9555,10.034,9.993,10.0421,10.1975,9.9223,10.0006,9.9598,10.0087,10.1202
2004-06-15,10.0404,10.0601,10.0975,10.1362,10.2587,10.007,10.0266,10.0639,10.1024,10.1807
2004-06-16,10.0666,10.0959,10.0982,10.1235,10.2729,10.0331,10.0623,10.0645,10.0898,10.1946
2004-06-17,10.0399,10.097,10.0959,10.1204,10.2593,10.0064,10.0634,10.0623,10.0867,10.181
